employee_id,persona,satisfaction_score,productivity_baseline,resistance_propensity,training_times_yr,digital_dexterity,collab_density,app_activation_rt,enps_score,email_vol_daily,meetings_per_week,teams_msg_daily,tickets_per_month,ticket_category,resolution_hrs,reopened_rate,support_dependency,frustration_level,app_crash_rate,avg_load_time_sec,session_duration_min,friction_level,dex_feedback,pulse_sat,logins_per_day,failed_logins_wk,lms_completion,assessment_score,time_to_complete_hr,churn_risk_flag,is_amplifier,gmm_cluster,PU_INITIAL,PEOU_INITIAL,resistance_weight,social_weight,threshold_awareness_to_interest,threshold_interest_to_trial,threshold_trial_to_adoption,is_amplifier_network
f62ed520-b3f6-4640-839a-0aa7b030a17c,Pragmatic Adopter,6.095,0.693,0.487,2,6.053,0.38,0.567,13.0,50.31,5.55,25.48,1,Software Install,0.36,0.23,0.1,0.106,0.046,4.19,73.1,0.109,2.72,1.35,5,1,0.653,53.8,6.07,0,0,0,5.078010008831322,5.200415946217188,0.38677266666666665,0.18703561966440976,1.12164,1.8694000000000002,3.3649200000000006,False
b63cd63a-eeec-4a87-b168-86c219f85583,Pragmatic Adopter,5.091,0.608,0.539,3,6.387,0.383,0.552,17.2,48.0,7.38,22.8,3,Software Install,16.4,0.127,0.3,0.182,0.07,4.95,54.5,0.162,2.89,1.6,3,0,0.737,80.5,7.06,0,0,0,4.633500147188696,5.6805678149522985,0.38677266666666665,0.20553694436267295,1.12164,1.8694000000000002,3.3649200000000006,False
e36f60cb-58ab-4910-9c2f-825613f023a5,Pragmatic Adopter,5.955,0.58,0.418,4,6.29,0.394,0.587,28.9,48.71,11.82,17.99,1,Software Install,1.54,0.156,0.1,0.082,0.481,2.47,28.5,0.21,3.32,2.44,7,1,0.51,66.8,5.61,0,0,0,3.9137474241978203,5.487467201915286,0.38677266666666665,0.23979835148660592,1.12164,1.8694000000000002,3.3649200000000006,False
44349ef4-5bf7-453d-a360-4e12ecbdf9eb,Pragmatic Adopter,4.77,0.584,0.511,3,6.295,0.39,0.576,11.8,50.29,7.86,23.36,1,Software Install,2.72,0.138,0.1,0.083,0.058,4.52,12.2,0.104,2.43,1.6,4,0,0.651,67.8,4.81,0,0,0,4.309685016190755,5.585045282516957,0.38677266666666665,0.22192228436856057,1.12164,1.8694000000000002,3.3649200000000006,False
4f05f30c-ce25-48a1-b09f-4f0592e3820e,Pragmatic Adopter,6.137,0.7,0.402,4,6.572,0.417,0.589,33.5,46.97,6.15,23.21,1,App Crash,0.39,0.332,0.1,0.153,0.092,4.38,38.1,0.148,3.65,2.42,2,2,0.594,60.9,7.29,0,0,0,5.0529879305269345,5.983217053794903,0.38677266666666665,0.20629040329702683,1.12164,1.8694000000000002,3.3649200000000006,False
fb870c03-acf2-4810-a6b2-d12f2512709f,Pragmatic Adopter,6.629,0.754,0.352,3,6.662,0.414,0.682,38.4,30.9,8.48,22.6,0,Hardware,0.48,0.041,0.0,0.022,0.105,2.76,52.0,0.07,4.0,2.17,2,1,0.555,69.3,5.47,0,0,0,5.746246688254342,6.190706503996228,0.38677266666666665,0.17610538710627024,1.12164,1.8694000000000002,3.3649200000000006,False
b7927f60-b1f0-48e0-8343-59d0563bdde2,Pragmatic Adopter,5.299,0.607,0.474,2,5.706,0.38,0.592,12.2,45.48,6.89,19.62,1,Hardware,7.29,0.216,0.1,0.153,0.082,4.45,57.3,0.146,2.25,1.55,5,1,0.781,61.2,6.63,0,0,0,4.932293199882248,4.62365331366456,0.38677266666666665,0.19257285840447458,1.12164,1.8694000000000002,3.3649200000000006,False
933d84c0-7cb1-457e-b750-82020948a1bb,Pragmatic Adopter,5.983,0.664,0.454,3,6.284,0.397,0.619,19.9,51.64,8.22,18.73,3,Software Install,13.68,0.254,0.3,0.219,0.165,4.05,22.0,0.199,2.47,1.53,5,2,0.66,66.0,5.65,1,0,0,5.114807182808361,5.487346287317267,0.38677266666666665,0.1939421548425081,1.12164,1.8694000000000002,3.3649200000000006,False
09e1296b-c37f-4f0e-87ae-9bdfafa252a4,Pragmatic Adopter,5.676,0.619,0.587,2,5.558,0.349,0.533,1.0,36.38,5.65,23.61,4,Training Request,5.73,0.375,0.4,0.213,0.283,4.23,53.7,0.234,1.0,1.0,5,2,0.492,44.9,7.43,0,0,0,3.9093317633205777,4.316530234695234,0.38677266666666665,0.2125643214601118,1.12164,1.8694000000000002,3.3649200000000006,False
93a10770-14cf-45aa-8baf-999199904870,Pragmatic Adopter,5.061,0.622,0.523,3,6.187,0.397,0.513,21.2,39.26,9.56,17.71,4,App Crash,6.65,0.05,0.4,0.073,0.082,5.15,60.2,0.113,3.3,1.62,8,1,0.59,52.9,7.65,0,0,0,4.131586694141889,5.407663567222471,0.38677266666666665,0.23297600824256703,1.12164,1.8694000000000002,3.3649200000000006,False
647d15ea-60b0-44d9-af60-a68a19ffd9a4,Remote-First Worker,6.553,0.71,0.569,3,5.884,0.46,0.695,22.3,29.08,4.69,40.3,0,Software Install,7.49,0.177,0.0,0.137,0.007,5.57,46.0,0.126,3.35,1.66,6,3,0.647,82.3,3.97,1,0,2,5.750662349131588,4.9203777372042135,0.46560875,0.19546953193994698,1.183902,1.97317,3.5517060000000003,False
e94b9fba-8877-427e-9ef0-078052b34ad3,Remote-First Worker,6.531,0.642,0.501,4,5.853,0.573,0.726,23.2,39.25,9.82,40.57,0,Access / Permissions,9.82,0.069,0.0,0.106,0.008,4.31,13.9,0.099,3.24,1.84,11,2,0.743,65.5,5.87,0,0,2,5.669708566382101,4.894502013228057,0.46560875,0.24812569914630558,1.183902,1.97317,3.5517060000000003,False
e9c8f291-9e94-4229-b657-0d290e46c096,Remote-First Worker,5.023,0.605,0.681,2,5.416,0.467,0.634,3.0,45.27,8.68,40.92,4,VPN / Network,10.78,0.389,0.4,0.257,0.15,6.32,50.0,0.237,1.0,1.24,4,1,0.661,61.0,5.88,0,0,2,4.749779216956138,4.090782680192981,0.46560875,0.24518531056814835,1.183902,1.97317,3.5517060000000003,False
3f943456-17f8-4927-8ca0-feb23da330c3,Remote-First Worker,6.285,0.699,0.555,4,5.824,0.511,0.662,9.2,36.41,6.72,33.8,1,App Crash,1.5,0.326,0.1,0.158,0.317,2.27,27.6,0.197,1.51,1.54,1,0,0.786,63.4,8.97,0,0,2,5.933176332057698,4.765969795533414,0.46560875,0.20781468943185163,1.183902,1.97317,3.5517060000000003,False
3e9b7d3b-b586-43d7-a1e4-7aea1d982b2a,Remote-First Worker,6.808,0.814,0.466,3,6.364,0.526,0.758,33.7,25.26,8.51,28.09,2,Software Install,15.14,0.194,0.2,0.203,0.139,6.13,32.8,0.204,4.66,2.31,4,2,0.728,66.9,4.98,0,0,2,7.03267589049161,5.608865458326786,0.46560875,0.15608124816014132,1.183902,1.97317,3.5517060000000003,False
17ed94cd-d6e3-43e5-a651-3f81663fc2e4,Remote-First Worker,6.775,0.697,0.537,3,6.054,0.541,0.69,33.1,38.4,6.09,48.56,4,Hardware,0.14,0.11,0.4,0.051,0.157,3.75,40.6,0.11,3.61,2.24,0,2,0.767,95.2,4.46,1,0,2,5.986164262584632,5.201141433805304,0.46560875,0.2171485133941714,1.183902,1.97317,3.5517060000000003,False
e01528a9-5702-4fe7-801f-b32d0d330d89,Remote-First Worker,7.662,0.771,0.534,4,6.145,0.582,0.67,28.2,34.52,9.45,42.15,3,Hardware,2.02,0.257,0.3,0.131,0.076,4.79,46.2,0.136,3.91,1.86,5,4,0.644,67.0,6.49,1,0,2,6.080365027965852,5.322176946422741,0.46560875,0.22812275537238735,1.183902,1.97317,3.5517060000000003,False
fcb83829-e5d6-44d9-a16b-1182e0df6dd7,Remote-First Worker,6.341,0.576,0.632,3,5.925,0.501,0.643,15.1,35.75,7.18,35.45,1,VPN / Network,2.12,0.236,0.1,0.122,0.165,3.71,44.2,0.148,2.17,1.71,6,0,0.608,69.8,5.16,1,0,2,4.420076538121872,4.966204369853572,0.46560875,0.2795541654400942,1.183902,1.97317,3.5517060000000003,False
19df9201-2a1c-4600-a36d-630e0d077b61,Remote-First Worker,6.834,0.648,0.666,3,6.155,0.588,0.627,17.7,45.52,8.6,40.94,6,App Crash,0.35,0.265,0.6,0.122,0.215,3.26,37.3,0.158,2.59,1.97,3,0,0.79,72.7,4.29,0,0,2,5.4150721224609955,5.319274996070275,0.46560875,0.26959375919929346,1.183902,1.97317,3.5517060000000003,False
1db004ef-6b7d-4735-81ed-19ddd5e3f6ff,Remote-First Worker,6.399,0.734,0.616,4,6.18,0.513,0.63,13.9,36.31,5.86,39.18,0,Hardware,3.19,0.353,0.0,0.183,0.269,4.68,32.1,0.219,2.36,2.07,5,1,0.761,71.4,4.38,1,0,2,5.975861053871063,5.306941707072296,0.46560875,0.20643832793641445,1.183902,1.97317,3.5517060000000003,False
326d9375-6788-4a2b-b109-49ebd1a4a844,Remote-First Worker,6.558,0.646,0.558,3,6.008,0.479,0.692,15.9,39.08,7.51,29.17,1,VPN / Network,5.89,0.148,0.1,0.112,0.168,5.35,43.8,0.16,1.6,1.72,6,1,0.73,93.2,4.95,0,0,2,5.510744774801295,5.0865143948828955,0.46560875,0.21503532528701796,1.183902,1.97317,3.5517060000000003,False
20a1ba6b-2f4d-4365-a69d-65339e3be078,Remote-First Worker,6.139,0.683,0.58,5,6.302,0.494,0.601,7.8,32.03,8.59,33.3,3,App Crash,11.96,0.146,0.3,0.157,0.119,4.67,36.3,0.161,1.12,1.3,4,1,0.73,57.7,6.68,1,0,2,5.38121872240212,5.547803586326977,0.46560875,0.22816779511333526,1.183902,1.97317,3.5517060000000003,False
ac4d82f5-1b14-426c-a97b-6bc80d8fb925,Remote-First Worker,7.467,0.744,0.48,4,5.757,0.562,0.67,23.1,34.32,7.55,46.61,0,App Crash,23.79,0.04,0.0,0.2,0.231,3.45,63.3,0.204,3.11,1.74,3,3,0.748,96.9,5.8,0,0,2,6.187812775978802,4.654728365355549,0.46560875,0.21424492198999132,1.183902,1.97317,3.5517060000000003,False
fde81063-4509-4fc7-88ab-d8ada78125db,Remote-First Worker,6.29,0.742,0.564,3,5.911,0.523,0.676,21.5,42.74,8.01,35.96,0,Password Reset,9.81,0.318,0.0,0.218,0.057,8.43,46.2,0.21,2.64,1.48,3,3,0.594,76.4,4.03,0,0,2,5.746246688254342,4.891720977473609,0.46560875,0.22247129820429792,1.183902,1.97317,3.5517060000000003,False
f50bb3a4-464f-4ed7-a252-cec738e754b7,Remote-First Worker,7.936,0.746,0.502,5,5.921,0.526,0.724,38.7,36.82,5.63,39.0,2,App Crash,3.2,0.137,0.2,0.086,0.171,5.54,25.1,0.15,4.88,2.58,3,2,0.807,84.6,7.77,0,0,2,6.614659994112451,4.95822400638429,0.46560875,0.1780688843096851,1.183902,1.97317,3.5517060000000003,False
39fa7c87-9dbf-4514-a2b1-ce5eb48c472f,Remote-First Worker,6.762,0.748,0.571,4,6.607,0.469,0.588,22.0,37.71,7.55,46.08,3,VPN / Network,7.08,0.212,0.3,0.15,0.097,5.22,31.3,0.156,2.34,2.35,4,1,0.696,75.2,3.93,0,0,2,5.702090079481895,6.0314619784046535,0.46560875,0.20157197527229911,1.183902,1.97317,3.5517060000000003,False
cb7536e7-ce8b-43f5-87c5-4accf05aa64b,Remote-First Worker,6.573,0.655,0.525,4,6.324,0.54,0.693,28.9,42.01,5.64,35.93,3,VPN / Network,9.97,0.15,0.3,0.144,0.254,3.68,38.7,0.185,3.83,2.41,6,1,0.699,83.2,4.17,0,0,2,5.490138357374153,5.562071508893268,0.46560875,0.24353252870179573,1.183902,1.97317,3.5517060000000003,False
6783befe-fac9-4aaa-8477-8d7f1d2b8799,Remote-First Worker,7.424,0.722,0.529,3,6.026,0.506,0.673,30.9,45.78,6.97,28.55,0,Hardware,3.48,0.482,0.0,0.243,0.044,3.35,56.2,0.168,3.23,2.46,3,1,0.672,65.6,6.83,0,0,2,5.815425375331174,5.10803719333035,0.46560875,0.21173947600824256,1.183902,1.97317,3.5517060000000003,False
beca390c-8505-4895-9835-1eb376a35921,Remote-First Worker,5.802,0.658,0.498,4,6.233,0.547,0.662,26.3,29.07,6.11,36.91,2,Password Reset,7.7,0.235,0.2,0.165,0.087,3.76,57.8,0.146,3.23,2.1,4,1,0.488,61.5,7.3,0,0,2,4.754194877833383,5.452039224695597,0.46560875,0.28694554018251395,1.183902,1.97317,3.5517060000000003,False
4b9f7030-5dbf-4b61-9c9c-b4c66d0e6d0b,Remote-First Worker,6.338,0.708,0.514,3,5.979,0.525,0.692,26.4,33.05,6.63,31.53,3,Software Install,3.5,0.352,0.3,0.185,0.302,5.4,32.5,0.237,2.95,2.13,6,2,0.762,100.0,5.69,1,0,2,6.0612304974977915,4.975756623097107,0.46560875,0.20678539888136596,1.183902,1.97317,3.5517060000000003,False
e0e8c913-f0c2-4e8f-9001-36c95e57d81a,Remote-First Worker,7.829,0.761,0.539,4,6.418,0.523,0.665,22.3,44.75,3.85,24.87,4,Password Reset,2.56,0.207,0.4,0.113,0.14,2.91,24.9,0.128,3.77,1.41,5,2,0.62,94.1,3.39,0,0,2,5.914041801589639,5.758074072282746,0.46560875,0.2136956137768619,1.183902,1.97317,3.5517060000000003,False
9ba7e7e8-2288-48a2-ac90-6a952ce6b647,Remote-First Worker,6.008,0.636,0.598,2,4.808,0.537,0.682,11.7,47.95,7.05,42.42,4,Password Reset,5.31,0.103,0.4,0.087,0.308,2.82,23.1,0.164,1.52,1.62,7,5,0.72,64.5,5.34,0,0,2,5.36355607889314,3.196861057035416,0.46560875,0.2489770385634384,1.183902,1.97317,3.5517060000000003,False
4aac0d81-2b73-4c7e-8f2c-98cb8b0a3f92,Remote-First Worker,7.402,0.738,0.483,3,6.146,0.49,0.67,26.5,34.43,6.81,33.95,0,Software Install,6.01,0.166,0.0,0.121,0.109,4.75,41.5,0.141,3.33,1.94,5,2,0.636,82.2,3.29,1,0,2,5.813953488372094,5.319516825266314,0.46560875,0.20511627906976743,1.183902,1.97317,3.5517060000000003,False
374925ed-1243-4e0a-9ac4-3b05fbfb0ba2,Remote-First Worker,6.319,0.749,0.526,4,5.662,0.508,0.726,24.1,37.63,4.27,12.12,1,Training Request,7.11,0.234,0.1,0.16,0.324,4.48,70.3,0.222,2.48,1.82,1,1,0.679,86.6,8.68,0,0,2,6.268766558728291,4.49016359745112,0.46560875,0.18954665881660285,1.183902,1.97317,3.5517060000000003,False
e6260fef-8671-41a6-a6aa-b5834caf4efc,Remote-First Worker,5.541,0.577,0.546,3,5.884,0.55,0.641,-8.4,38.11,7.61,38.03,0,Software Install,2.78,0.399,0.0,0.201,0.245,3.18,45.5,0.206,1.0,1.0,8,0,0.674,81.6,5.6,0,0,2,4.612893729761555,4.852665562313339,0.46560875,0.2962908448631145,1.183902,1.97317,3.5517060000000003,False
8a28ba1b-7aaf-474f-a1d6-128260506790,Remote-First Worker,5.963,0.702,0.559,3,5.483,0.524,0.648,0.9,37.41,8.49,38.13,3,App Crash,5.18,0.545,0.3,0.285,0.199,2.79,15.7,0.23,1.24,1.0,6,3,0.634,72.9,6.32,0,0,2,5.445981748601707,4.202024110370845,0.46560875,0.23863055637327057,1.183902,1.97317,3.5517060000000003,False
de4a52b0-9bf6-43fc-8ee5-d60920e27ef9,Remote-First Worker,5.962,0.629,0.501,4,6.301,0.568,0.688,14.8,37.49,7.57,51.61,0,Password Reset,12.69,0.074,0.0,0.13,0.198,5.83,27.8,0.183,2.39,1.45,3,1,0.69,95.2,4.68,0,0,2,5.2502207830438605,5.527610848457734,0.46560875,0.2697874595231087,1.183902,1.97317,3.5517060000000003,False
64d4ebc8-054d-4fc5-8d59-86560b482339,Remote-First Worker,6.793,0.712,0.581,3,5.778,0.551,0.681,17.6,44.19,8.41,35.97,3,App Crash,22.89,0.152,0.3,0.243,0.182,4.53,29.3,0.222,3.17,1.71,8,1,0.667,81.9,7.73,1,0,2,5.762437444804238,4.672502811264404,0.46560875,0.2334896967912865,1.183902,1.97317,3.5517060000000003,False
6904bfe2-5f7e-42bc-98da-ec8e64f3e645,Remote-First Worker,6.745,0.724,0.548,3,5.488,0.498,0.762,31.8,25.2,6.05,44.54,3,Training Request,1.63,0.111,0.3,0.062,0.115,2.46,26.5,0.09,3.92,2.16,6,3,0.616,65.7,4.5,0,0,2,6.058286723579629,4.328379865301139,0.46560875,0.19629732116573448,1.183902,1.97317,3.5517060000000003,False
18515bfc-b341-406f-85f9-26098009fba6,Remote-First Worker,5.814,0.639,0.511,4,6.528,0.514,0.644,23.8,32.07,6.62,41.17,1,VPN / Network,1.15,0.132,0.1,0.068,0.157,2.55,32.6,0.107,3.23,1.97,5,0,0.816,71.1,4.0,0,0,2,5.500441566087725,5.94875639335937,0.46560875,0.23127730350309095,1.183902,1.97317,3.5517060000000003,False
30aeb550-319c-496d-a5a8-87fef3cb8601,Remote-First Worker,6.086,0.679,0.65,3,5.742,0.472,0.597,17.6,39.83,7.13,31.28,4,Hardware,7.81,0.148,0.4,0.126,0.346,3.67,43.2,0.204,2.63,1.4,6,1,0.638,64.3,5.63,0,0,2,5.063291139240506,4.631150018741762,0.46560875,0.2330126582278481,1.183902,1.97317,3.5517060000000003,False
f84a2124-e5c9-4bec-bc42-1ac07c5959a6,Remote-First Worker,5.978,0.762,0.529,4,5.746,0.491,0.668,11.7,33.02,7.26,38.79,0,Training Request,2.91,0.461,0.0,0.229,0.248,4.98,47.5,0.239,2.27,1.42,5,3,0.761,73.9,6.43,0,0,2,6.3497203414777745,4.607813501324016,0.46560875,0.17922873123344127,1.183902,1.97317,3.5517060000000003,False
0e503750-0a4b-497f-95b9-d6d9834883af,Remote-First Worker,5.975,0.687,0.594,3,5.756,0.516,0.615,8.1,37.72,2.77,34.68,2,App Crash,0.15,0.478,0.2,0.216,0.143,4.81,53.3,0.199,1.53,1.1,7,0,0.77,73.6,8.18,0,0,2,5.590226670591699,4.657388486511977,0.46560875,0.22754430379746832,1.183902,1.97317,3.5517060000000003,False
9b5676fc-d42b-4f0d-998a-ef4e2fc4c23c,Remote-First Worker,7.335,0.708,0.559,3,5.269,0.51,0.707,27.1,42.52,5.34,30.5,2,VPN / Network,2.59,0.465,0.2,0.229,0.22,5.46,45.3,0.235,3.36,1.96,5,3,0.793,82.6,7.46,1,0,2,6.218722402119515,3.861407687750142,0.46560875,0.19284515749190473,1.183902,1.97317,3.5517060000000003,False
6a851fe0-87d5-49c0-8cfb-226b6ceb8303,Remote-First Worker,5.831,0.653,0.645,3,5.79,0.525,0.575,10.0,45.6,8.8,31.87,2,App Crash,11.15,0.237,0.2,0.192,0.129,2.31,10.6,0.158,2.22,1.43,4,1,0.661,82.4,6.87,0,0,2,4.842508095378275,4.745535228468134,0.46560875,0.2707683249926406,1.183902,1.97317,3.5517060000000003,False
2fcef73b-092b-44de-b25b-6a24151df002,Remote-First Worker,6.848,0.73,0.549,4,5.548,0.51,0.736,27.4,37.66,5.59,30.78,1,Hardware,9.1,0.261,0.1,0.187,0.087,4.37,23.2,0.163,3.58,1.78,7,5,0.692,78.9,4.24,0,0,2,6.211362967324109,4.360905892168362,0.46560875,0.19322048866647046,1.183902,1.97317,3.5517060000000003,False
f99333f7-b535-486d-82e3-a7217601f9ae,Remote-First Worker,7.331,0.811,0.546,4,6.927,0.555,0.68,30.5,44.94,6.56,35.92,2,Software Install,3.4,0.106,0.2,0.074,0.065,5.81,35.8,0.114,3.7,2.05,6,1,0.695,78.6,4.21,0,0,2,6.569031498380925,6.5700155979831445,0.46560875,0.19041875183985868,1.183902,1.97317,3.5517060000000003,False
d4e118e6-3896-471d-bb12-cbc00fd1924a,Remote-First Worker,6.141,0.577,0.536,4,5.897,0.466,0.686,14.6,36.85,6.91,35.96,2,VPN / Network,3.95,0.4,0.2,0.21,0.244,5.7,40.1,0.235,1.76,1.7,8,1,0.757,85.4,3.97,0,0,2,5.055931704445097,4.848554465980677,0.46560875,0.2303935825728585,1.183902,1.97317,3.5517060000000003,False
fb36992c-0ed8-4f02-9230-de74bb43f12c,Remote-First Worker,5.299,0.619,0.597,3,5.352,0.442,0.564,7.3,34.18,4.59,31.6,3,VPN / Network,5.81,0.458,0.3,0.25,0.181,4.53,50.1,0.225,2.26,1.01,6,3,0.688,72.7,4.99,0,0,2,4.623196938475126,4.000338560874455,0.46560875,0.23765469531939945,1.183902,1.97317,3.5517060000000003,False
6d904aa1-e3a6-4d7b-be3f-e2b96a7339ea,Remote-First Worker,6.863,0.657,0.553,4,6.376,0.512,0.7,15.4,26.74,9.84,34.33,3,Software Install,1.48,0.204,0.3,0.103,0.149,6.92,38.6,0.165,2.12,1.97,4,1,0.751,51.1,2.52,0,0,2,5.688843096850161,5.660737820877113,0.46560875,0.22073123344127174,1.183902,1.97317,3.5517060000000003,False
3397762a-58b3-490c-b0e5-203ddbbc13b7,Remote-First Worker,6.864,0.692,0.557,4,5.725,0.566,0.685,30.6,29.98,6.94,20.99,3,Hardware,4.39,0.267,0.3,0.154,0.034,4.83,38.7,0.136,4.15,2.46,6,2,0.687,96.1,7.11,0,0,2,5.691786870768326,4.661983241236714,0.46560875,0.24384486311451273,1.183902,1.97317,3.5517060000000003,False
4a21351e-3b13-4ae4-a828-f8ee6fc73289,Remote-First Worker,6.508,0.697,0.538,3,5.411,0.489,0.663,13.7,36.03,5.46,27.93,2,VPN / Network,0.07,0.281,0.2,0.127,0.122,5.35,41.3,0.154,2.3,1.45,6,5,0.811,65.9,3.77,0,0,2,5.996467471298203,4.153174612770999,0.46560875,0.19577274065351785,1.183902,1.97317,3.5517060000000003,False
f13417c6-3079-4688-933d-5ad44d186c66,Remote-First Worker,6.758,0.689,0.549,4,6.222,0.502,0.667,25.6,36.15,8.17,33.66,1,VPN / Network,3.66,0.374,0.1,0.196,0.151,4.15,34.4,0.185,2.78,1.86,4,2,0.709,82.0,3.59,0,0,2,5.6549896967912865,5.40173875191952,0.46560875,0.21811951722107745,1.183902,1.97317,3.5517060000000003,False
2289ca44-2b7c-4f47-b132-e303c59f1489,Remote-First Worker,7.768,0.751,0.454,4,6.594,0.568,0.702,34.5,37.38,6.47,49.37,1,App Crash,1.87,0.136,0.1,0.076,0.076,3.16,39.2,0.092,4.61,2.42,3,2,0.698,71.6,4.63,1,0,2,6.2334412717103325,6.065197151252072,0.46560875,0.2139405357668531,1.183902,1.97317,3.5517060000000003,False
cf1d9f1c-a637-4989-9724-be424a1ca91a,Remote-First Worker,6.226,0.687,0.588,5,6.063,0.548,0.714,13.2,47.02,7.11,41.07,5,Software Install,6.63,0.177,0.5,0.13,0.154,3.05,53.8,0.142,2.29,1.24,6,3,0.741,89.0,3.32,0,0,2,5.942007653812187,5.188203571817224,0.46560875,0.22237798057109218,1.183902,1.97317,3.5517060000000003,False
a32e0686-bb26-4c3c-bfb3-d4d456312bc6,Remote-First Worker,6.117,0.599,0.565,3,5.765,0.537,0.632,22.8,40.51,9.54,28.18,1,Software Install,6.3,0.312,0.1,0.188,0.026,4.32,36.8,0.145,3.59,1.51,2,2,0.857,65.4,6.1,0,0,2,5.273770974389166,4.717241212531588,0.46560875,0.2537984986753018,1.183902,1.97317,3.5517060000000003,False
deda4c8e-5100-4f69-81ee-5c810b8faca3,Remote-First Worker,6.296,0.634,0.557,4,5.561,0.512,0.622,11.3,40.83,6.03,48.92,4,VPN / Network,2.94,0.15,0.4,0.09,0.025,3.85,37.6,0.091,1.94,1.36,6,4,0.656,67.9,3.85,0,0,2,4.89549602590521,4.4422814166354305,0.46560875,0.26135060347365324,1.183902,1.97317,3.5517060000000003,False
fd75edcb-c748-4b84-abf5-2fc1d5cebb25,Remote-First Worker,6.174,0.68,0.567,4,6.226,0.495,0.635,13.8,46.97,9.06,35.99,2,VPN / Network,0.04,0.261,0.2,0.118,0.171,1.98,37.5,0.13,2.53,1.53,4,1,0.804,70.0,5.9,1,0,2,5.727112157786282,5.4545784312540055,0.46560875,0.21150794818957905,1.183902,1.97317,3.5517060000000003,False
6b5b4f38-2014-4558-aff1-b1bb60da3313,Remote-First Worker,7.662,0.752,0.461,6,6.142,0.572,0.768,38.1,33.86,6.38,26.92,1,VPN / Network,1.32,0.118,0.1,0.063,0.029,2.87,56.2,0.069,3.72,2.54,3,4,0.636,80.5,6.49,0,0,2,6.3497203414777745,5.374170223571092,0.46560875,0.20879599646747127,1.183902,1.97317,3.5517060000000003,False
4324abf4-6e0a-430d-b177-14f2579998ec,Remote-First Worker,6.335,0.607,0.613,3,6.002,0.517,0.714,16.2,32.95,7.12,35.37,3,Password Reset,6.98,0.459,0.3,0.26,0.081,3.72,22.5,0.192,2.26,1.53,4,0,0.714,77.2,4.43,1,0,2,5.273770974389166,5.049998186281029,0.46560875,0.24434604062408014,1.183902,1.97317,3.5517060000000003,False
41625515-e9b4-455e-bd26-23837098cbcc,Remote-First Worker,6.195,0.615,0.615,4,6.143,0.523,0.652,14.8,43.33,7.55,43.88,8,VPN / Network,0.46,0.129,0.8,0.061,0.063,4.97,62.9,0.099,1.83,1.85,6,2,0.638,80.7,4.2,1,0,2,4.835148660582868,5.350350047761266,0.46560875,0.27012172505151605,1.183902,1.97317,3.5517060000000003,False
d92fc12b-03d9-4b8f-b8f0-fc689b7b1a15,Remote-First Worker,6.568,0.82,0.501,4,6.626,0.551,0.743,34.6,38.91,6.38,26.93,2,Hardware,0.59,0.283,0.2,0.132,0.186,4.08,21.5,0.162,3.97,2.09,3,0,0.677,76.3,4.08,0,0,2,6.860465116279069,6.056249470998635,0.46560875,0.17298837209302334,1.183902,1.97317,3.5517060000000003,False
b087191f-8ce6-47c0-a393-0041cfc1078a,Remote-First Worker,6.514,0.659,0.67,2,5.839,0.478,0.545,6.8,35.73,5.17,27.71,3,Hardware,7.82,0.316,0.3,0.202,0.014,4.01,28.8,0.146,1.8,1.05,6,1,0.649,84.3,3.68,1,0,2,4.718869590815426,4.832714653640135,0.46560875,0.25243803355902267,1.183902,1.97317,3.5517060000000003,False
1b6f26bf-87a7-4bc1-a810-713723bf7500,Remote-First Worker,6.632,0.673,0.554,4,5.828,0.542,0.683,19.1,35.64,7.82,50.45,3,Software Install,8.27,0.049,0.3,0.085,0.101,2.92,48.4,0.102,2.48,1.86,4,3,0.773,84.5,4.61,0,0,2,5.796290844863114,4.852665562313339,0.46560875,0.22784103620841928,1.183902,1.97317,3.5517060000000003,False
2b844605-887d-4fda-a29d-43a5dc7cce96,Remote-First Worker,5.566,0.572,0.653,2,5.874,0.509,0.535,3.7,34.97,9.02,38.37,3,App Crash,2.84,0.181,0.3,0.103,0.276,4.13,52.4,0.176,1.67,1.0,3,0,0.665,90.1,5.29,0,0,2,4.081542537533117,4.8623387301548915,0.46560875,0.3012494848395643,1.183902,1.97317,3.5517060000000003,False
637946dd-e942-4481-aa08-4fbd355aea9e,Remote-First Worker,5.767,0.626,0.617,3,5.817,0.505,0.65,15.7,35.39,8.13,32.23,1,Hardware,4.55,0.408,0.1,0.218,0.339,5.68,18.4,0.268,2.07,1.39,5,2,0.758,78.4,3.26,1,0,2,5.260523991757432,4.6948720118979965,0.46560875,0.2393435384162497,1.183902,1.97317,3.5517060000000003,False
ba9ab430-f39c-4e3c-9445-545a3cfe1557,Remote-First Worker,6.301,0.661,0.495,3,6.413,0.542,0.706,27.3,35.98,8.08,35.15,3,VPN / Network,15.28,0.088,0.3,0.156,0.048,4.29,22.7,0.135,3.81,2.11,7,1,0.663,78.4,4.3,0,0,2,5.48572269649691,5.744289808108532,0.46560875,0.24467382984986752,1.183902,1.97317,3.5517060000000003,False
