employee_id,persona,satisfaction_score,productivity_baseline,resistance_propensity,training_times_yr,digital_dexterity,collab_density,app_activation_rt,enps_score,email_vol_daily,meetings_per_week,teams_msg_daily,tickets_per_month,ticket_category,resolution_hrs,reopened_rate,support_dependency,frustration_level,app_crash_rate,avg_load_time_sec,session_duration_min,friction_level,dex_feedback,pulse_sat,logins_per_day,failed_logins_wk,lms_completion,assessment_score,time_to_complete_hr,churn_risk_flag,is_amplifier,gmm_cluster
f16b1565-bb75-4ea8-a701-a96cfe3ff2d5,Pragmatic Adopter,5.091,0.608,0.539,3,6.387,0.383,0.552,17.2,48.0,7.38,22.8,3,Software Install,16.4,0.127,0.3,0.182,0.07,4.95,54.5,0.162,2.89,1.6,3,0,0.737,80.5,7.06,0,0,0
0e826f91-7e9e-4bac-99bb-41e26bc7bdfd,Pragmatic Adopter,5.955,0.58,0.418,4,6.29,0.394,0.587,28.9,48.71,11.82,17.99,1,Software Install,1.54,0.156,0.1,0.082,0.481,2.47,28.5,0.21,3.32,2.44,7,1,0.51,66.8,5.61,0,0,0
4cfed0db-71eb-40d3-81b4-3b6a78d69e9e,Pragmatic Adopter,4.77,0.584,0.511,3,6.295,0.39,0.576,11.8,50.29,7.86,23.36,1,Software Install,2.72,0.138,0.1,0.083,0.058,4.52,12.2,0.104,2.43,1.6,4,0,0.651,67.8,4.81,0,0,0
e43d287e-fabe-4985-a2da-840726b60f78,Pragmatic Adopter,6.137,0.7,0.402,4,6.572,0.417,0.589,33.5,46.97,6.15,23.21,1,App Crash,0.39,0.332,0.1,0.153,0.092,4.38,38.1,0.148,3.65,2.42,2,2,0.594,60.9,7.29,0,0,0
3cfdd598-192c-4ac1-b6d4-5b9a3da5646b,Pragmatic Adopter,6.629,0.754,0.352,3,6.662,0.414,0.682,38.4,30.9,8.48,22.6,0,Hardware,0.48,0.041,0.0,0.022,0.105,2.76,52.0,0.07,4.0,2.17,2,1,0.555,69.3,5.47,0,0,0
465b050a-8263-4be3-8096-eed6a1fafe11,Pragmatic Adopter,5.299,0.607,0.474,2,5.706,0.38,0.592,12.2,45.48,6.89,19.62,1,Hardware,7.29,0.216,0.1,0.153,0.082,4.45,57.3,0.146,2.25,1.55,5,1,0.781,61.2,6.63,0,0,0
225f161e-97da-4744-804e-c3af543253fe,Pragmatic Adopter,5.983,0.664,0.454,3,6.284,0.397,0.619,19.9,51.64,8.22,18.73,3,Software Install,13.68,0.254,0.3,0.219,0.165,4.05,22.0,0.199,2.47,1.53,5,2,0.66,66.0,5.65,1,0,0
6dad438c-ead3-4c9a-aced-006d72317b1b,Pragmatic Adopter,5.676,0.619,0.587,2,5.558,0.349,0.533,1.0,36.38,5.65,23.61,4,Training Request,5.73,0.375,0.4,0.213,0.283,4.23,53.7,0.234,1.0,1.0,5,2,0.492,44.9,7.43,0,0,0
5a32e1ee-6fc8-48bd-bee6-f8f4c6aa5c23,Pragmatic Adopter,5.061,0.622,0.523,3,6.187,0.397,0.513,21.2,39.26,9.56,17.71,4,App Crash,6.65,0.05,0.4,0.073,0.082,5.15,60.2,0.113,3.3,1.62,8,1,0.59,52.9,7.65,0,0,0
fac4cb79-0b7d-4aa8-b3b2-055a42b23d7c,Remote-First Worker,6.553,0.71,0.569,3,5.884,0.46,0.695,22.3,29.08,4.69,40.3,0,Software Install,7.49,0.177,0.0,0.137,0.007,5.57,46.0,0.126,3.35,1.66,6,3,0.647,82.3,3.97,1,0,2
67d875db-b3eb-462b-a10d-ac5ed27dd851,Remote-First Worker,6.531,0.642,0.501,4,5.853,0.573,0.726,23.2,39.25,9.82,40.57,0,Access / Permissions,9.82,0.069,0.0,0.106,0.008,4.31,13.9,0.099,3.24,1.84,11,2,0.743,65.5,5.87,0,0,2
0488fe60-9e91-4bb3-b4c6-7f4afbaedc72,Remote-First Worker,5.023,0.605,0.681,2,5.416,0.467,0.634,3.0,45.27,8.68,40.92,4,VPN / Network,10.78,0.389,0.4,0.257,0.15,6.32,50.0,0.237,1.0,1.24,4,1,0.661,61.0,5.88,0,0,2
f2d278e2-430a-4b5c-8f1a-94a4b902fdd4,Remote-First Worker,6.285,0.699,0.555,4,5.824,0.511,0.662,9.2,36.41,6.72,33.8,1,App Crash,1.5,0.326,0.1,0.158,0.317,2.27,27.6,0.197,1.51,1.54,1,0,0.786,63.4,8.97,0,0,2
0f8ba097-a786-4c6c-b345-3b16e690bcf7,Remote-First Worker,6.808,0.814,0.466,3,6.364,0.526,0.758,33.7,25.26,8.51,28.09,2,Software Install,15.14,0.194,0.2,0.203,0.139,6.13,32.8,0.204,4.66,2.31,4,2,0.728,66.9,4.98,0,0,2
29be96d0-fb5e-40f6-822a-3de6de341546,Remote-First Worker,6.775,0.697,0.537,3,6.054,0.541,0.69,33.1,38.4,6.09,48.56,4,Hardware,0.14,0.11,0.4,0.051,0.157,3.75,40.6,0.11,3.61,2.24,0,2,0.767,95.2,4.46,1,0,2
33dc4699-a713-4cec-8240-80bcd2455da2,Remote-First Worker,7.662,0.771,0.534,4,6.145,0.582,0.67,28.2,34.52,9.45,42.15,3,Hardware,2.02,0.257,0.3,0.131,0.076,4.79,46.2,0.136,3.91,1.86,5,4,0.644,67.0,6.49,1,0,2
d196275c-141d-487f-8d6d-cd4150ba5c43,Remote-First Worker,6.341,0.576,0.632,3,5.925,0.501,0.643,15.1,35.75,7.18,35.45,1,VPN / Network,2.12,0.236,0.1,0.122,0.165,3.71,44.2,0.148,2.17,1.71,6,0,0.608,69.8,5.16,1,0,2
992fece5-8f67-4f18-89eb-762696298cb0,Remote-First Worker,6.834,0.648,0.666,3,6.155,0.588,0.627,17.7,45.52,8.6,40.94,6,App Crash,0.35,0.265,0.6,0.122,0.215,3.26,37.3,0.158,2.59,1.97,3,0,0.79,72.7,4.29,0,0,2
ec644cd7-3d2d-448a-b73d-8578ea5a5c7c,Remote-First Worker,6.399,0.734,0.616,4,6.18,0.513,0.63,13.9,36.31,5.86,39.18,0,Hardware,3.19,0.353,0.0,0.183,0.269,4.68,32.1,0.219,2.36,2.07,5,1,0.761,71.4,4.38,1,0,2
9443310b-97af-4226-8479-dcf0a7f7471d,Remote-First Worker,6.558,0.646,0.558,3,6.008,0.479,0.692,15.9,39.08,7.51,29.17,1,VPN / Network,5.89,0.148,0.1,0.112,0.168,5.35,43.8,0.16,1.6,1.72,6,1,0.73,93.2,4.95,0,0,2
1bb172a6-50c9-43d6-b8ff-d687baa12ce6,Remote-First Worker,6.139,0.683,0.58,5,6.302,0.494,0.601,7.8,32.03,8.59,33.3,3,App Crash,11.96,0.146,0.3,0.157,0.119,4.67,36.3,0.161,1.12,1.3,4,1,0.73,57.7,6.68,1,0,2
f5be6ba5-bdf8-4b77-8f24-9c4c8e6a4f2e,Remote-First Worker,7.467,0.744,0.48,4,5.757,0.562,0.67,23.1,34.32,7.55,46.61,0,App Crash,23.79,0.04,0.0,0.2,0.231,3.45,63.3,0.204,3.11,1.74,3,3,0.748,96.9,5.8,0,0,2
9f528cb4-72ce-4f5e-a452-ce7522c908da,Remote-First Worker,6.29,0.742,0.564,3,5.911,0.523,0.676,21.5,42.74,8.01,35.96,0,Password Reset,9.81,0.318,0.0,0.218,0.057,8.43,46.2,0.21,2.64,1.48,3,3,0.594,76.4,4.03,0,0,2
7ae80780-a0ca-4d4a-845b-285339561878,Remote-First Worker,7.936,0.746,0.502,5,5.921,0.526,0.724,38.7,36.82,5.63,39.0,2,App Crash,3.2,0.137,0.2,0.086,0.171,5.54,25.1,0.15,4.88,2.58,3,2,0.807,84.6,7.77,0,0,2
66523f45-8db6-4098-8c9d-de8881bf7403,Remote-First Worker,6.762,0.748,0.571,4,6.607,0.469,0.588,22.0,37.71,7.55,46.08,3,VPN / Network,7.08,0.212,0.3,0.15,0.097,5.22,31.3,0.156,2.34,2.35,4,1,0.696,75.2,3.93,0,0,2
d90dd4b3-4ff7-458b-8ee3-aa2466e17395,Remote-First Worker,6.573,0.655,0.525,4,6.324,0.54,0.693,28.9,42.01,5.64,35.93,3,VPN / Network,9.97,0.15,0.3,0.144,0.254,3.68,38.7,0.185,3.83,2.41,6,1,0.699,83.2,4.17,0,0,2
4b3670bd-810c-4ed7-b6e7-b13e36a8c290,Remote-First Worker,7.424,0.722,0.529,3,6.026,0.506,0.673,30.9,45.78,6.97,28.55,0,Hardware,3.48,0.482,0.0,0.243,0.044,3.35,56.2,0.168,3.23,2.46,3,1,0.672,65.6,6.83,0,0,2
1efddb5a-bac2-4a28-bf08-2707226372c6,Remote-First Worker,5.802,0.658,0.498,4,6.233,0.547,0.662,26.3,29.07,6.11,36.91,2,Password Reset,7.7,0.235,0.2,0.165,0.087,3.76,57.8,0.146,3.23,2.1,4,1,0.488,61.5,7.3,0,0,2
43954554-f6db-4c15-83a7-bcda6e686c13,Remote-First Worker,6.338,0.708,0.514,3,5.979,0.525,0.692,26.4,33.05,6.63,31.53,3,Software Install,3.5,0.352,0.3,0.185,0.302,5.4,32.5,0.237,2.95,2.13,6,2,0.762,100.0,5.69,1,0,2
956f79cd-08c0-4a7c-a47b-a8f74baaacfe,Remote-First Worker,7.829,0.761,0.539,4,6.418,0.523,0.665,22.3,44.75,3.85,24.87,4,Password Reset,2.56,0.207,0.4,0.113,0.14,2.91,24.9,0.128,3.77,1.41,5,2,0.62,94.1,3.39,0,0,2
2b7ddeed-2fa0-485c-8c58-4193576e1faf,Remote-First Worker,6.008,0.636,0.598,2,4.808,0.537,0.682,11.7,47.95,7.05,42.42,4,Password Reset,5.31,0.103,0.4,0.087,0.308,2.82,23.1,0.164,1.52,1.62,7,5,0.72,64.5,5.34,0,0,2
9d421ba4-2603-41e8-9f43-360ae5ee2f8a,Remote-First Worker,7.402,0.738,0.483,3,6.146,0.49,0.67,26.5,34.43,6.81,33.95,0,Software Install,6.01,0.166,0.0,0.121,0.109,4.75,41.5,0.141,3.33,1.94,5,2,0.636,82.2,3.29,1,0,2
073db0fb-71df-4dd9-a2a0-acea7dbc80ea,Remote-First Worker,6.319,0.749,0.526,4,5.662,0.508,0.726,24.1,37.63,4.27,12.12,1,Training Request,7.11,0.234,0.1,0.16,0.324,4.48,70.3,0.222,2.48,1.82,1,1,0.679,86.6,8.68,0,0,2
e115baf6-063b-4285-be89-3b4677b1a01a,Remote-First Worker,5.541,0.577,0.546,3,5.884,0.55,0.641,-8.4,38.11,7.61,38.03,0,Software Install,2.78,0.399,0.0,0.201,0.245,3.18,45.5,0.206,1.0,1.0,8,0,0.674,81.6,5.6,0,0,2
93798fde-3160-4b26-abe7-0aeae5516141,Remote-First Worker,5.963,0.702,0.559,3,5.483,0.524,0.648,0.9,37.41,8.49,38.13,3,App Crash,5.18,0.545,0.3,0.285,0.199,2.79,15.7,0.23,1.24,1.0,6,3,0.634,72.9,6.32,0,0,2
55a0ae90-2eeb-48a4-bdc7-110cb8316aa0,Remote-First Worker,5.962,0.629,0.501,4,6.301,0.568,0.688,14.8,37.49,7.57,51.61,0,Password Reset,12.69,0.074,0.0,0.13,0.198,5.83,27.8,0.183,2.39,1.45,3,1,0.69,95.2,4.68,0,0,2
879913b8-a0e2-47ab-a8dd-71cd3295dae0,Remote-First Worker,6.793,0.712,0.581,3,5.778,0.551,0.681,17.6,44.19,8.41,35.97,3,App Crash,22.89,0.152,0.3,0.243,0.182,4.53,29.3,0.222,3.17,1.71,8,1,0.667,81.9,7.73,1,0,2
b66ad19e-a52e-4326-8356-0d4b96309bb9,Remote-First Worker,6.745,0.724,0.548,3,5.488,0.498,0.762,31.8,25.2,6.05,44.54,3,Training Request,1.63,0.111,0.3,0.062,0.115,2.46,26.5,0.09,3.92,2.16,6,3,0.616,65.7,4.5,0,0,2
e20bcd46-d763-494e-9b20-40f9757f7912,Remote-First Worker,5.814,0.639,0.511,4,6.528,0.514,0.644,23.8,32.07,6.62,41.17,1,VPN / Network,1.15,0.132,0.1,0.068,0.157,2.55,32.6,0.107,3.23,1.97,5,0,0.816,71.1,4.0,0,0,2
c77d553c-eeec-422a-bbfa-76f258f462b3,Remote-First Worker,6.086,0.679,0.65,3,5.742,0.472,0.597,17.6,39.83,7.13,31.28,4,Hardware,7.81,0.148,0.4,0.126,0.346,3.67,43.2,0.204,2.63,1.4,6,1,0.638,64.3,5.63,0,0,2
4cdf848e-ce4b-475d-b201-b64f7bd0b5f4,Remote-First Worker,5.978,0.762,0.529,4,5.746,0.491,0.668,11.7,33.02,7.26,38.79,0,Training Request,2.91,0.461,0.0,0.229,0.248,4.98,47.5,0.239,2.27,1.42,5,3,0.761,73.9,6.43,0,0,2
8393ba72-f5e7-4ac0-a042-6d2da44172c4,Remote-First Worker,5.975,0.687,0.594,3,5.756,0.516,0.615,8.1,37.72,2.77,34.68,2,App Crash,0.15,0.478,0.2,0.216,0.143,4.81,53.3,0.199,1.53,1.1,7,0,0.77,73.6,8.18,0,0,2
d4e7ae59-2c8d-493a-bad6-fa64b243fc39,Remote-First Worker,7.335,0.708,0.559,3,5.269,0.51,0.707,27.1,42.52,5.34,30.5,2,VPN / Network,2.59,0.465,0.2,0.229,0.22,5.46,45.3,0.235,3.36,1.96,5,3,0.793,82.6,7.46,1,0,2
7268a046-1375-4728-83b4-ac1ec9b2567d,Remote-First Worker,5.831,0.653,0.645,3,5.79,0.525,0.575,10.0,45.6,8.8,31.87,2,App Crash,11.15,0.237,0.2,0.192,0.129,2.31,10.6,0.158,2.22,1.43,4,1,0.661,82.4,6.87,0,0,2
fa81da11-1793-4a4c-9a90-4be91444b0bc,Remote-First Worker,6.848,0.73,0.549,4,5.548,0.51,0.736,27.4,37.66,5.59,30.78,1,Hardware,9.1,0.261,0.1,0.187,0.087,4.37,23.2,0.163,3.58,1.78,7,5,0.692,78.9,4.24,0,0,2
0e48abc6-141b-42ee-9683-536ba4103948,Remote-First Worker,7.331,0.811,0.546,4,6.927,0.555,0.68,30.5,44.94,6.56,35.92,2,Software Install,3.4,0.106,0.2,0.074,0.065,5.81,35.8,0.114,3.7,2.05,6,1,0.695,78.6,4.21,0,0,2
51387285-7af0-4486-b52b-09906137a207,Remote-First Worker,6.141,0.577,0.536,4,5.897,0.466,0.686,14.6,36.85,6.91,35.96,2,VPN / Network,3.95,0.4,0.2,0.21,0.244,5.7,40.1,0.235,1.76,1.7,8,1,0.757,85.4,3.97,0,0,2
bb7f9261-9259-4615-87ef-46477fcb51bb,Remote-First Worker,5.299,0.619,0.597,3,5.352,0.442,0.564,7.3,34.18,4.59,31.6,3,VPN / Network,5.81,0.458,0.3,0.25,0.181,4.53,50.1,0.225,2.26,1.01,6,3,0.688,72.7,4.99,0,0,2
42232dc8-496c-436b-bed1-381efe93bd27,Remote-First Worker,6.863,0.657,0.553,4,6.376,0.512,0.7,15.4,26.74,9.84,34.33,3,Software Install,1.48,0.204,0.3,0.103,0.149,6.92,38.6,0.165,2.12,1.97,4,1,0.751,51.1,2.52,0,0,2
a340f287-c000-4d14-9705-4a3c43ab6cda,Remote-First Worker,6.864,0.692,0.557,4,5.725,0.566,0.685,30.6,29.98,6.94,20.99,3,Hardware,4.39,0.267,0.3,0.154,0.034,4.83,38.7,0.136,4.15,2.46,6,2,0.687,96.1,7.11,0,0,2
988733b4-226b-45e2-bb4f-77e4cd813ee6,Remote-First Worker,6.508,0.697,0.538,3,5.411,0.489,0.663,13.7,36.03,5.46,27.93,2,VPN / Network,0.07,0.281,0.2,0.127,0.122,5.35,41.3,0.154,2.3,1.45,6,5,0.811,65.9,3.77,0,0,2
17e46ec2-d905-494c-978c-6286003a3ca0,Remote-First Worker,6.758,0.689,0.549,4,6.222,0.502,0.667,25.6,36.15,8.17,33.66,1,VPN / Network,3.66,0.374,0.1,0.196,0.151,4.15,34.4,0.185,2.78,1.86,4,2,0.709,82.0,3.59,0,0,2
f7250f82-5ed1-4c87-a0fb-e43f24f7bd03,Remote-First Worker,7.768,0.751,0.454,4,6.594,0.568,0.702,34.5,37.38,6.47,49.37,1,App Crash,1.87,0.136,0.1,0.076,0.076,3.16,39.2,0.092,4.61,2.42,3,2,0.698,71.6,4.63,1,0,2
6a74e946-4456-497e-ba8d-ccff0766becd,Remote-First Worker,6.226,0.687,0.588,5,6.063,0.548,0.714,13.2,47.02,7.11,41.07,5,Software Install,6.63,0.177,0.5,0.13,0.154,3.05,53.8,0.142,2.29,1.24,6,3,0.741,89.0,3.32,0,0,2
63dabb7b-b971-4420-b92e-b31ac1f875c1,Remote-First Worker,6.117,0.599,0.565,3,5.765,0.537,0.632,22.8,40.51,9.54,28.18,1,Software Install,6.3,0.312,0.1,0.188,0.026,4.32,36.8,0.145,3.59,1.51,2,2,0.857,65.4,6.1,0,0,2
f98adb5a-e768-445f-96e6-a7b81d0c6a5e,Remote-First Worker,6.296,0.634,0.557,4,5.561,0.512,0.622,11.3,40.83,6.03,48.92,4,VPN / Network,2.94,0.15,0.4,0.09,0.025,3.85,37.6,0.091,1.94,1.36,6,4,0.656,67.9,3.85,0,0,2
bf8f76ce-7c33-4eb6-a909-ae0bed136241,Remote-First Worker,6.174,0.68,0.567,4,6.226,0.495,0.635,13.8,46.97,9.06,35.99,2,VPN / Network,0.04,0.261,0.2,0.118,0.171,1.98,37.5,0.13,2.53,1.53,4,1,0.804,70.0,5.9,1,0,2
41be9466-3b2b-4a9f-99c0-a0d822119d9c,Remote-First Worker,7.662,0.752,0.461,6,6.142,0.572,0.768,38.1,33.86,6.38,26.92,1,VPN / Network,1.32,0.118,0.1,0.063,0.029,2.87,56.2,0.069,3.72,2.54,3,4,0.636,80.5,6.49,0,0,2
d3718411-0a75-4506-b80f-b733a226e466,Remote-First Worker,6.335,0.607,0.613,3,6.002,0.517,0.714,16.2,32.95,7.12,35.37,3,Password Reset,6.98,0.459,0.3,0.26,0.081,3.72,22.5,0.192,2.26,1.53,4,0,0.714,77.2,4.43,1,0,2
9dbca91a-e5b7-415e-b105-5d78ad07b305,Remote-First Worker,6.195,0.615,0.615,4,6.143,0.523,0.652,14.8,43.33,7.55,43.88,8,VPN / Network,0.46,0.129,0.8,0.061,0.063,4.97,62.9,0.099,1.83,1.85,6,2,0.638,80.7,4.2,1,0,2
5b15c9dd-d2bb-427a-92fb-6f3052df884e,Remote-First Worker,6.568,0.82,0.501,4,6.626,0.551,0.743,34.6,38.91,6.38,26.93,2,Hardware,0.59,0.283,0.2,0.132,0.186,4.08,21.5,0.162,3.97,2.09,3,0,0.677,76.3,4.08,0,0,2
22df33ef-0bc1-4707-b2b1-71c8a6ab0918,Remote-First Worker,6.514,0.659,0.67,2,5.839,0.478,0.545,6.8,35.73,5.17,27.71,3,Hardware,7.82,0.316,0.3,0.202,0.014,4.01,28.8,0.146,1.8,1.05,6,1,0.649,84.3,3.68,1,0,2
cdba0446-2538-4255-9b0a-22ee42af2389,Remote-First Worker,6.632,0.673,0.554,4,5.828,0.542,0.683,19.1,35.64,7.82,50.45,3,Software Install,8.27,0.049,0.3,0.085,0.101,2.92,48.4,0.102,2.48,1.86,4,3,0.773,84.5,4.61,0,0,2
05effe10-8693-40a8-bb76-24fba7c2ed4d,Remote-First Worker,5.566,0.572,0.653,2,5.874,0.509,0.535,3.7,34.97,9.02,38.37,3,App Crash,2.84,0.181,0.3,0.103,0.276,4.13,52.4,0.176,1.67,1.0,3,0,0.665,90.1,5.29,0,0,2
d96c4023-739a-435e-8352-c418975a772b,Remote-First Worker,5.767,0.626,0.617,3,5.817,0.505,0.65,15.7,35.39,8.13,32.23,1,Hardware,4.55,0.408,0.1,0.218,0.339,5.68,18.4,0.268,2.07,1.39,5,2,0.758,78.4,3.26,1,0,2
6dac7341-a25b-45da-bcba-a6517107ac18,Remote-First Worker,6.301,0.661,0.495,3,6.413,0.542,0.706,27.3,35.98,8.08,35.15,3,VPN / Network,15.28,0.088,0.3,0.156,0.048,4.29,22.7,0.135,3.81,2.11,7,1,0.663,78.4,4.3,0,0,2
0c20782c-89a3-4ace-bcce-5dd17006e83e,Remote-First Worker,7.207,0.635,0.518,3,5.698,0.493,0.663,22.3,34.22,6.18,38.28,1,Access / Permissions,17.16,0.448,0.1,0.333,0.035,2.29,41.9,0.2,3.53,1.68,3,2,0.71,92.7,5.42,0,0,2
e12e1612-7aa4-4f43-aeab-87501942deaa,Remote-First Worker,5.755,0.553,0.568,4,5.879,0.462,0.564,10.0,39.33,8.24,34.45,1,Access / Permissions,2.22,0.31,0.1,0.157,0.161,2.6,70.8,0.153,2.31,1.37,3,2,0.841,87.0,5.25,0,0,2
b98e4adf-35b1-4344-bdce-24274b61cfef,Remote-First Worker,6.132,0.621,0.679,3,6.129,0.504,0.559,20.7,40.48,7.64,46.8,5,Software Install,10.85,0.064,0.5,0.112,0.089,4.81,55.4,0.13,2.72,1.69,9,4,0.643,80.2,1.47,0,0,2
550e7c79-83e3-4a3b-89c4-12f6c24147bb,Remote-First Worker,6.253,0.722,0.582,5,6.251,0.501,0.625,9.2,32.61,8.55,36.79,1,Software Install,5.03,0.195,0.1,0.126,0.01,3.83,34.5,0.104,1.0,1.2,6,2,0.645,61.1,6.09,0,0,2
ffeb5b3e-0fff-412c-b68e-6aa158dd4c67,Remote-First Worker,5.758,0.655,0.617,3,5.822,0.494,0.582,14.7,41.42,7.18,41.31,3,Software Install,23.84,0.31,0.3,0.322,0.106,4.01,5.0,0.233,2.55,1.17,5,1,0.688,58.2,6.93,1,0,2
71f61037-c960-46d1-83e6-86832d01d1f7,Remote-First Worker,7.358,0.685,0.471,3,6.555,0.524,0.611,30.4,28.37,8.07,36.67,0,Software Install,3.14,0.242,0.0,0.133,0.281,3.36,39.1,0.184,3.69,2.24,4,1,0.708,81.1,4.4,0,0,2
90a83430-cfcf-40b0-a32d-85ee9a9eb278,Remote-First Worker,6.275,0.566,0.61,2,5.676,0.511,0.632,16.9,39.02,6.13,35.7,5,Access / Permissions,10.27,0.128,0.5,0.136,0.029,4.7,43.1,0.124,2.13,1.42,10,3,0.766,81.5,2.77,0,0,2
11e8f2ed-e4cb-4617-ba83-ff0815fa6c78,Remote-First Worker,6.332,0.688,0.555,4,6.226,0.534,0.656,31.0,39.32,8.25,43.14,2,Access / Permissions,8.26,0.082,0.2,0.1,0.112,3.74,32.6,0.121,3.56,2.2,7,2,0.714,67.8,4.13,0,0,2
a5311490-2f60-4e4c-8312-6376e3d1badc,Remote-First Worker,6.736,0.736,0.442,4,6.577,0.532,0.731,28.5,35.5,4.73,43.31,0,Password Reset,3.27,0.161,0.0,0.097,0.214,3.88,26.1,0.152,4.14,2.04,7,0,0.732,78.5,4.09,0,0,2
6bd7b170-a42b-4a30-af18-3c8f9a1efc30,Remote-First Worker,8.216,0.707,0.498,4,5.975,0.502,0.665,33.8,36.34,6.4,22.93,0,App Crash,7.85,0.208,0.0,0.154,0.168,3.08,40.2,0.158,3.59,2.31,4,3,0.606,65.9,6.88,0,0,2
6af54e97-37c9-4f1f-bf68-937365382bff,Remote-First Worker,5.777,0.631,0.61,4,5.427,0.462,0.611,3.3,34.6,5.74,35.85,2,VPN / Network,2.01,0.093,0.2,0.057,0.209,5.21,24.8,0.143,1.49,1.1,3,4,0.737,80.7,3.67,1,0,2
9cba64eb-29b1-4241-8e93-808155519553,Remote-First Worker,7.52,0.661,0.521,4,6.785,0.601,0.658,26.8,32.95,13.31,52.4,1,VPN / Network,0.68,0.072,0.1,0.037,0.256,3.83,64.2,0.134,3.5,2.11,2,0,0.74,81.0,4.7,1,0,2
1e6a38c5-e5d9-4ccf-8bc3-c4019ec1e3cc,Remote-First Worker,5.059,0.547,0.668,3,5.801,0.45,0.521,4.9,36.0,8.17,32.43,5,App Crash,3.95,0.354,0.5,0.19,0.071,4.83,59.2,0.164,1.3,1.05,7,0,0.77,80.9,7.55,0,0,2
57421669-6bf5-4b2b-8de1-880545933fac,Remote-First Worker,6.656,0.693,0.527,4,6.229,0.54,0.682,20.3,32.72,5.05,39.63,2,Access / Permissions,15.92,0.104,0.2,0.168,0.226,2.67,47.2,0.179,3.09,2.06,5,0,0.68,78.4,5.43,0,0,2
823bee2f-bde4-44dd-83fa-005e3a79983f,Remote-First Worker,7.127,0.693,0.528,4,6.19,0.485,0.648,26.6,42.84,4.54,45.98,1,Software Install,3.74,0.549,0.1,0.276,0.137,6.18,39.3,0.241,4.05,1.7,6,1,0.709,72.1,5.47,1,0,2
f0c9b83a-fc0b-41f5-9e66-5375edaacc3d,Remote-First Worker,6.734,0.727,0.42,4,6.134,0.509,0.736,26.0,23.38,3.86,27.13,0,Password Reset,4.69,0.271,0.0,0.158,0.04,5.63,28.8,0.147,3.22,1.99,9,2,0.774,72.9,5.06,0,0,2
f67d1c9e-bd5f-45e2-8631-aefe1e315808,Remote-First Worker,6.608,0.696,0.575,4,5.472,0.505,0.66,20.6,35.19,4.95,33.01,4,Password Reset,6.15,0.106,0.4,0.095,0.236,1.81,37.7,0.136,2.76,1.99,6,2,0.615,86.6,6.57,0,0,2
08a5f40e-1dfe-4d6b-82f7-2b3f6553a019,Remote-First Worker,7.294,0.694,0.522,3,6.064,0.494,0.652,22.1,24.6,5.47,23.42,3,VPN / Network,0.74,0.162,0.3,0.079,0.326,3.14,61.0,0.169,3.24,1.98,6,2,0.548,79.1,5.77,0,0,2
43f6dd05-74c8-4bb8-908f-ec25a94c5f3a,Remote-First Worker,7.032,0.678,0.518,4,5.98,0.537,0.704,30.5,29.62,5.24,36.84,1,VPN / Network,2.63,0.136,0.1,0.081,0.088,4.67,50.2,0.114,4.11,2.03,7,1,0.61,79.9,7.79,0,0,2
92015ac8-7651-4ae7-9d8f-575e54dd14c5,Remote-First Worker,6.343,0.698,0.548,4,5.822,0.501,0.656,18.5,32.54,6.16,39.08,3,VPN / Network,7.0,0.154,0.3,0.123,0.125,2.52,40.9,0.124,2.62,1.58,6,1,0.652,75.9,7.95,1,0,2
cf2c76e1-0c6c-46dc-8230-c6890897c109,Remote-First Worker,6.103,0.605,0.613,3,4.925,0.492,0.594,2.2,44.04,8.5,41.15,2,VPN / Network,26.54,0.145,0.2,0.268,0.308,3.94,50.9,0.266,1.07,1.0,8,4,0.807,81.5,5.64,0,0,2
a413f96a-c8e4-4c29-b525-55853101eb1e,Remote-First Worker,5.939,0.629,0.631,3,4.992,0.481,0.644,24.4,42.92,6.64,48.59,7,Hardware,1.3,0.597,0.7,0.279,0.219,4.61,45.6,0.251,2.31,2.1,2,5,0.893,84.6,5.15,1,0,2
cb71687e-2684-4114-ade8-a801fa4755cd,Remote-First Worker,6.251,0.715,0.491,4,5.823,0.547,0.695,19.9,36.44,8.28,36.51,5,VPN / Network,2.81,0.209,0.5,0.115,0.148,3.88,43.5,0.141,2.48,1.65,5,3,0.628,68.7,5.43,0,0,2
d8ceb304-babd-4d7f-ac05-d117c2e99d97,Remote-First Worker,6.036,0.557,0.589,3,6.166,0.487,0.672,18.6,36.38,5.08,26.78,3,VPN / Network,0.63,0.069,0.3,0.036,0.067,4.75,51.7,0.085,2.21,1.79,8,0,0.702,80.9,4.41,0,0,2
9b02d18e-69a0-426a-8171-ea9802eb38da,Remote-First Worker,5.293,0.619,0.508,5,6.09,0.491,0.678,10.2,42.22,6.31,28.95,2,Hardware,1.5,0.036,0.2,0.028,0.255,3.27,45.2,0.123,2.19,1.46,2,1,0.663,72.7,5.39,0,0,2
9ae6701c-3b50-4e38-a5a2-a7719ff0c7c9,Remote-First Worker,6.338,0.726,0.541,4,6.128,0.483,0.679,19.4,42.79,5.31,29.9,3,Hardware,2.72,0.296,0.3,0.154,0.051,1.41,50.0,0.106,2.65,2.25,2,2,0.753,78.1,3.18,0,0,2
